work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,category_job,employee_continent,company_continent
2023,Senior,Full-time,Data Analyst,166500,USD,166500,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2023,Senior,Full-time,Data Analyst,113220,USD,113220,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2023,Senior,Full-time,Machine Learning Engineer,247500,USD,247500,United States,No remote work,United States,50-250,AI/ML,North America,North America
2023,Senior,Full-time,Machine Learning Engineer,172200,USD,172200,United States,No remote work,United States,50-250,AI/ML,North America,North America
2023,Senior,Full-time,Machine Learning Engineer,365630,USD,365630,United States,No remote work,United States,50-250,AI/ML,North America,North America
2023,Senior,Full-time,Machine Learning Engineer,315850,USD,315850,United States,No remote work,United States,50-250,AI/ML,North America,North America
2023,Senior,Full-time,Business Intelligence Engineer,185000,USD,185000,United States,No remote work,United States,250+,Business Intelligence,North America,North America
2023,Senior,Full-time,Business Intelligence Engineer,79600,USD,79600,United States,No remote work,United States,250+,Business Intelligence,North America,North America
2023,Senior,Full-time,Applied Scientist,260000,USD,260000,United States,No remote work,United States,250+,Data Science,North America,North America
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,United States,No remote work,United States,250+,Data Science,North America,North America
2023,Intermediate,Full-time,Machine Learning Engineer,287500,USD,287500,Australia,No remote work,Australia,50-250,AI/ML,Oceania,Oceania
2023,Intermediate,Full-time,Machine Learning Engineer,207500,USD,207500,Australia,No remote work,Australia,50-250,AI/ML,Oceania,Oceania
2023,Senior,Full-time,Data Engineer,229000,USD,229000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Engineer,131000,USD,131000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Analyst,105000,USD,105000,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2023,Senior,Full-time,Data Analyst,70000,USD,70000,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2023,Senior,Full-time,Data Scientist,185000,USD,185000,United States,No remote work,United States,250+,Data Science,North America,North America
2023,Senior,Full-time,Data Scientist,86700,USD,86700,United States,No remote work,United States,250+,Data Science,North America,North America
2023,Senior,Full-time,Data Engineer,180000,USD,180000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Engineer,150000,USD,150000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Engineer,145000,USD,145000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Engineer,115000,USD,115000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Analyst,192300,USD,192300,United States,Fully remote,United States,50-250,Data Analysis,North America,North America
2023,Senior,Full-time,Data Analyst,153800,USD,153800,United States,Fully remote,United States,50-250,Data Analysis,North America,North America
2023,Senior,Full-time,Applied Scientist,222200,USD,222200,United States,No remote work,United States,250+,Data Science,North America,North America
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,United States,No remote work,United States,250+,Data Science,North America,North America
2023,Intermediate,Full-time,Business Intelligence Data Analyst,91000,CAD,67419,Canada,Hybrid,Canada,250+,Business Intelligence,North America,North America
2023,Senior,Full-time,Data Engineer,150000,USD,150000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Engineer,90000,USD,90000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Scientist,155000,USD,155000,United States,No remote work,United States,50-250,Data Science,North America,North America
2023,Senior,Full-time,Data Scientist,139500,USD,139500,United States,No remote work,United States,50-250,Data Science,North America,North America
2023,Intermediate,Full-time,Data Analyst,131650,USD,131650,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2023,Intermediate,Full-time,Data Analyst,105320,USD,105320,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2023,Senior,Full-time,Applied Scientist,222200,USD,222200,United States,No remote work,United States,250+,Data Science,North America,North America
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,United States,No remote work,United States,250+,Data Science,North America,North America
2023,Senior,Full-time,Decision Scientist,204500,USD,204500,United States,No remote work,United States,50-250,Data Science,North America,North America
